, , config1 , , , , , , , , , , , , , config3 , , , , , , , , , , , , , config20 , , , , , , , , , , , , , config16 , , , , , , , , , , , , , config17 , , , , , , , , , , , , , config21 , , , , , , , , , , , , , config23 , , , , , , , , , , , , , config19 , , , , , , , , , , , , , config18 , , , , , , , , , , , , 
instance , , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%)
bab2 , , 0.000000 , 0.000000 , 915.400000 , -1.000000 , 100.000000 , 0.005003 , 0.002637 , 0.010006 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 907.400000 , -1.000000 , 100.000000 , 0.005409 , 0.002840 , 0.010817 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 746.800000 , -1.000000 , 100.000000 , 0.005814 , 0.003245 , 0.011629 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 762.200000 , -1.000000 , 75.000000 , 0.005003 , 0.002907 , 0.010006 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1085.400000 , -1.000000 , 15.384615 , 0.006085 , 0.003313 , 0.012169 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 843.000000 , -1.000000 , 14.285714 , 0.004462 , 0.002231 , 0.008924 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1088.000000 , -1.000000 , 14.285714 , 0.004733 , 0.002366 , 0.009465 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 1.202274 , 523.378049 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 2.467646 , 608.154468 , 0.000000 , 0.000000
bab6 , , 1.000000 , 1.000000 , 981.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 70.452657 , 297.403161 , 0.000000 , 0.000000 , , 1.000000 , 0.800000 , 1798.600000 , 100.000000 , 100.000000 , 0.000088 , 0.000088 , 0.000175 , 100.000000 , 771.293543 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1607.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 96.212483 , 473.206846 , 0.000000 , 0.000000 , , 1.000000 , 0.200000 , 5306.600000 , 100.000000 , 42.857143 , 0.000350 , 0.000350 , 0.000700 , 75.291862 , 2913.287475 , 97.879902 , 0.922619 , , 1.000000 , 1.000000 , 377.800000 , 38.461538 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 89.125122 , 97.255252 , 0.740721 , , 1.000000 , 0.800000 , 3961.800000 , 77.083333 , 16.666667 , 0.000088 , 0.000088 , 0.000175 , 97.310095 , 1525.672904 , 97.414653 , 0.921963 , , 1.000000 , 0.600000 , 5695.200000 , 86.111111 , 16.666667 , 0.000175 , 0.000175 , 0.000350 , 99.828344 , 1399.949004 , 97.606793 , 0.856676 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 3.651467 , 375.993611 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 2.891678 , 556.825246 , 0.000000 , 0.000000
beasleyC3 , , 1.000000 , 1.000000 , 5.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 14.929412 , 0.064074 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 6.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 18.945957 , 0.067012 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 84.555510 , 0.029994 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 5.800000 , 12.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 20.426562 , 0.069195 , 66.000000 , 10.816000 , , 1.000000 , 1.000000 , 6.000000 , 14.285714 , 14.285714 , 0.000000 , 0.000000 , 0.000000 , 21.671328 , 0.061866 , 66.160000 , 10.928000 , , 1.000000 , 1.000000 , 2.000000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 84.411826 , 0.042196 , 67.360000 , 66.800000 , , 1.000000 , 1.000000 , 6.200000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 18.596045 , 0.062064 , 67.360000 , 10.432000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 20.964361 , 0.048776 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 20.964361 , 0.040299 , 0.000000 , 0.000000
binkar10_1 , , 1.000000 , 1.000000 , 4.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 6.796794 , 0.059765 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.653005 , 0.039229 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 11.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 85.979311 , 0.048766 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.600000 , 81.818182 , 81.818182 , 0.000000 , 0.000000 , 0.000000 , 16.029561 , 0.072652 , 93.529412 , 25.411765 , , 1.000000 , 1.000000 , 2.400000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 43.651732 , 0.044398 , 42.352941 , 11.176471 , , 1.000000 , 1.000000 , 11.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 85.979311 , 0.076245 , 100.000000 , 33.058824 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.653005 , 0.062087 , 100.000000 , 10.941176 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 35.970964 , 0.020395 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 35.970964 , 0.018800 , 0.000000 , 0.000000
blp-ar98 , , 1.000000 , 1.000000 , 13.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 57.433912 , 1.872816 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 3.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 55.338151 , 1.015061 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 13.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.300333 , 1.064186 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 7.000000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 41.926324 , 1.452618 , 87.694546 , 0.590915 , , 1.000000 , 1.000000 , 5.800000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 57.982098 , 1.286636 , 88.207010 , 0.304947 , , 1.000000 , 1.000000 , 11.000000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 71.257229 , 1.309454 , 88.409465 , 1.772745 , , 1.000000 , 1.000000 , 2.800000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 54.557900 , 1.165616 , 88.409465 , 0.253068 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 9.737467 , 4.846663 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 7.670781 , 3.087196 , 0.000000 , 0.000000
blp-ic98 , , 1.000000 , 1.000000 , 1.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 29.755520 , 0.849796 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 61.595799 , 0.768470 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.955498 , 0.752284 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 3.400000 , 8.333333 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 32.154437 , 0.798805 , 0.634686 , 0.205166 , , 1.000000 , 1.000000 , 1.400000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 51.044655 , 0.842126 , 27.520295 , 0.153506 , , 1.000000 , 1.000000 , 0.000000 , 66.666667 , 66.666667 , 0.000000 , 0.000000 , 0.000000 , 77.453828 , 1.045272 , 93.387454 , 0.870849 , , 1.000000 , 1.000000 , 1.000000 , 66.666667 , 66.666667 , 0.000000 , 0.000000 , 0.000000 , 55.580575 , 1.064591 , 93.387454 , 0.116605 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 76.424126 , 0.802123 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 76.424126 , 0.813813 , 0.000000 , 0.000000
bnatt400 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.192076 , 0.262446 , 1.172222 , -1.000000 , 448.924655 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.185727 , 0.257022 , 1.205556 , -1.000000 , 441.921482 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.177207 , 0.276678 , 1.127778 , -1.000000 , 562.475091 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.192076 , 0.262446 , 1.172222 , -1.000000 , 562.640434 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 23.076923 , 0.169035 , 0.224220 , 1.088889 , -1.000000 , 569.767040 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 92.857143 , 0.173852 , 0.264857 , 0.950000 , -1.000000 , 571.151755 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 92.857143 , 0.158432 , 0.254744 , 1.305556 , -1.000000 , 566.955688 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.000000 , -1.000000 , -1.000000
bppc4-08 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 35.112107 , 0.087895 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.724138 , 0.043185 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.724138 , 0.039863 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 45.341364 , 0.202426 , 96.698762 , 1.375516 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.724138 , 0.054250 , 100.000000 , 1.375516 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.724138 , 0.055826 , 100.000000 , 1.375516 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.724138 , 0.056808 , 100.000000 , 1.375516 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.214765 , 0.028874 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.214765 , 0.031860 , 0.000000 , 0.000000
brazil3 , , 1.000000 , 1.000000 , 11.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 87.746122 , 11.669447 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 11.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.899560 , 13.018514 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 4.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 94.428606 , 2.818264 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 11.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 87.746122 , 11.626432 , 28.512189 , 2.917819 , , 1.000000 , 1.000000 , 11.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.899560 , 13.278865 , 28.512189 , 2.908604 , , 1.000000 , 1.000000 , 4.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 94.428606 , 4.235925 , 28.512189 , 3.732093 , , 1.000000 , 1.000000 , 11.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.899560 , 13.895535 , 28.512189 , 2.908604 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 70.371418 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 29.626452 , 0.000000 , 0.000000
buildingenergy , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.909541 , 127.198639 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.766497 , 3.838886 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.766497 , 4.409697 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.909541 , 128.683214 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.766497 , 4.320071 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.766497 , 4.498553 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.766497 , 4.484461 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.547639 , 0.517622 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.547639 , 0.550619 , 100.000000 , 100.000000
cbs-cta , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.514803 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.226220 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.202920 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.896612 , 96.108634 , 25.204702 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.336842 , 100.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.340782 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.340771 , 100.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.125471 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.127932 , 0.000000 , 0.000000
chromaticindex1024-7 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 84.379895 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 91.559815 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 4.412413 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.800000 , 54.545455 , 54.545455 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 91.156770 , 70.819770 , 25.004069 , , 1.000000 , 1.000000 , 1.400000 , 54.545455 , 54.545455 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 68.781499 , 71.039497 , 25.004069 , , 1.000000 , 1.000000 , 327.800000 , 100.000000 , 69.230769 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 126.228258 , 100.000000 , 25.004069 , , 1.000000 , 1.000000 , 328.400000 , 100.000000 , 69.230769 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 127.477494 , 100.000000 , 25.004069 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 3.628236 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 3.593293 , 0.000000 , 0.000000
chromaticindex512-7 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 24.124214 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 20.833405 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 2.469267 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 54.545455 , 54.545455 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 23.548957 , 71.617296 , 25.008138 , , 1.000000 , 1.000000 , 1.000000 , 27.272727 , 27.272727 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 21.132837 , 42.667643 , 25.008138 , , 1.000000 , 1.000000 , 247.400000 , 100.000000 , 76.923077 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 48.129491 , 100.000000 , 25.008138 , , 1.000000 , 1.000000 , 245.800000 , 100.000000 , 76.923077 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 47.247422 , 100.000000 , 25.008138 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 2.124651 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.959821 , 0.000000 , 0.000000
cmflsp50-24-8-8 , , 1.000000 , 0.600000 , 8354.800000 , 100.000000 , 100.000000 , 0.007343 , 0.007343 , 0.416667 , 17.171366 , 385.305903 , 0.000000 , 0.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.009480 , 0.009480 , 0.603448 , -1.000000 , 575.940616 , -1.000000 , -1.000000 , , 1.000000 , 0.400000 , 9879.400000 , 100.000000 , 100.000000 , 0.003032 , 0.003032 , 0.186782 , 18.419481 , 383.338375 , 0.000000 , 0.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 64.285714 , 0.008852 , 0.008852 , 0.531609 , -1.000000 , 467.767200 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 57.142857 , 0.018037 , 0.018037 , 0.775862 , -1.000000 , 470.606407 , -1.000000 , -1.000000 , , 1.000000 , 0.400000 , 7938.600000 , 100.000000 , 78.571429 , 0.006110 , 0.006110 , 0.387931 , 17.034820 , 316.595954 , 98.347701 , 26.293103 , , 1.000000 , 0.600000 , 7095.200000 , 100.000000 , 78.571429 , 0.002219 , 0.002219 , 0.272989 , 17.141631 , 274.639543 , 98.347701 , 26.508621 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 3.703746 , 22.259882 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 4.033615 , 39.871879 , 0.000000 , 0.000000
co-100 , , 1.000000 , 1.000000 , 13.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 79.430680 , 8.401639 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 170.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.967347 , 29.089831 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 10.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.632300 , 8.259200 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 15.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 79.090583 , 10.850838 , 47.260260 , 0.700580 , , 1.000000 , 1.000000 , 79.400000 , 76.666667 , 75.000000 , 0.000000 , 0.000000 , 0.000000 , 79.303586 , 11.918129 , 47.189210 , 0.814177 , , 1.000000 , 1.000000 , 27.800000 , 64.285714 , 64.285714 , 0.000000 , 0.000000 , 0.000000 , 80.789834 , 9.015675 , 47.126009 , 1.299957 , , 1.000000 , 1.000000 , 44.000000 , 64.285714 , 64.285714 , 0.000000 , 0.000000 , 0.000000 , 79.922318 , 9.212381 , 47.126009 , 0.722887 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.038121 , 7.879336 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.038121 , 8.065013 , 0.000000 , 0.000000
cod105 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.333333 , 3.104475 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.149788 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.333333 , 4.187741 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 88.333333 , 5.969000 , 44.726562 , 0.136719 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.375010 , 100.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 88.333333 , 5.714851 , 44.726562 , 0.136719 , , 1.000000 , 1.000000 , 0.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3.698539 , 44.726562 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.026889 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.026259 , 0.000000 , 0.000000
